Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
694561,8.215833573,3.493597775,6.713013567,389.5170035,1.73e-25,0.632759193,Near Colorless,0.006759597,1.269125271,0.025000124,0.485212484,126.5362016,232.1986298,6.712902637,0.018378926,296.3650382,Stream,17.24592762,49.1686309,October,31.0,3.0,1
267245,6.43277202,0.741627527,8.898559917,110.5765785,6.31e-94,1.403247872,Yellow,0.139664792,,0.050406597,1.414322993,43.1552565,415.4644783,3.162060653,0.000507872,73.71154846,Spring,17.17731094,69.46931207,February,27.0,20.0,1
320699,4.652221588,0.005741081,2.235248378,227.2947718,0.352243728,0.183881921,Light Yellow,0.142221431,1.111410996,0.620792025,2.528814145,181.6246787,301.8723569,3.616220381,0.001618061,486.7915406,River,32.69195251,57.64856734,November,20.0,3.0,1
762623,8.450897673,0.06415638,12.41108889,438.432154,8.86e-39,0.045385181,Near Colorless,1.36119634,,1.715312345,1.565033426,45.06754081,246.1082578,2.911069624,0.028717199,342.4956366,Spring,27.09652971,47.62866149,March,11.0,17.0,1
293039,8.330014437,6.23e-11,10.81779531,130.1403681,4.2899999999999995e-55,0.619911592,Colorless,2.653043028,0.914978981,0.336442401,0.735606563,,346.1943291,2.40459558,0.87305583,318.9669425,River,21.63654449,42.40345132,October,31.0,22.0,1
687515,8.032909459,1.2e-07,6.073850281,263.9656497,1.23e-95,2.360065033,Light Yellow,0.027027848,0.500420805,1.067632128,1.346339675,52.61242213,444.015509,4.154804637,0.029394419,143.6935789,Well,13.71794169,51.50604996,November,15.0,16.0,1
366810,6.417901079,6.77e-06,2.728318594,253.5938827,1.21e-218,1.649698011,Yellow,0.05481992,1.134608558,0.483200877,1.382619031,223.3115016,245.3034621,4.741808802,0.020910549,505.2753334,Aquifer,34.30959132,71.00561089,June,7.0,10.0,1
345615,7.243326553,0.616467717,4.722004346,163.0170444,9.7e-70,1.281750474,Colorless,1.024871314,5.39175652,0.542625247,3.59493761,70.65875709,457.5146489,2.335800557,1.186644909,129.1187011,Lake,20.06161319,98.54857391,June,27.0,9.0,1
394121,7.220017969,1.72e-07,3.398421626,265.1406584,3.1800000000000004e-124,2.373624969,Yellow,4.26873347,0.089297596,1.371917729,0.304085317,97.77932376,230.4861187,2.696638229,0.000596539,176.4273486,Well,42.96274013,69.96368467,October,7.0,9.0,1
272584,5.383698608,3.62e-07,17.18981964,207.7477172,2.37e-100,0.436663876,Yellow,2.855252205,4.25813967,1.783851631,0.247693545,70.91651484,436.5467191,3.794730372,0.043258683,37.31420445,Well,12.34345244,99.30448954,October,5.0,22.0,1
702230,8.484266757,0.004228856,9.250238997,146.7790347,1.1800000000000001e-125,4.02450211,Near Colorless,0.404300876,3.318081602,0.094906234,0.184968505,166.4577595,575.5978541,2.793760946,0.103533235,557.0232962,Ground,14.38744306,85.3612266,February,10.0,19.0,1
273640,7.941676334,0.021818989,6.001826365,,3.7300000000000004e-59,1.62220503,Faint Yellow,1.108383064,2.994135513,2.195276356,1.425402181,85.78902472,755.8701852,2.531775395,0.003296367,224.6901324,Lake,30.36015413,28.27096681,August,5.0,5.0,1
267753,7.810479681,1.18e-07,6.017470668,209.77345,1.21e-28,0.756255605,Colorless,0.035481553,0.952936007,0.431672722,3.938454921,84.38756128,278.397634,4.048654431,0.665230475,313.3389011,Lake,26.19221244,73.05168841,May,13.0,9.0,1
722942,6.859765461,0.065340236,6.87393547,183.3188642,9.56e-51,3.366040237,Near Colorless,0.698897641,1.18402733,1.431910261,1.313495846,147.8420072,725.6520573,3.948768009,1.42e-07,19.28939147,Ground,25.38581083,58.12132426,October,22.0,20.0,1
395751,5.416657892,1.26e-05,10.71271866,176.1088132,3.22e-11,2.30875701,Colorless,1.095008468,2.141198141,0.192134832,2.727241178,117.1810501,863.8857756,3.219835449,2.67498777,308.9807077,Ground,15.50230942,84.70658099,October,30.0,15.0,1
309335,7.045018389,1.62e-05,1.888509201,122.5534968,1.55e-80,2.961616048,Colorless,0.43743134,0.893160555,0.023490851,0.28998412,144.3092415,225.2797778,3.509629764,0.457572511,383.2349358,Stream,37.2944618,40.53940628,November,15.0,8.0,1
682586,8.127075041,0.17410783,3.802476273,264.1701398,4.2e-135,0.797217425,Yellow,0.004078206,1.315512535,0.030828346,3.476498155,256.85876,486.1921886,2.986908807,9.4e-07,81.80078322,Stream,28.6474308,53.28364291,October,21.0,23.0,1
670676,7.512146305,0.068555523,,204.3207306,1.77e-230,0.333289617,Colorless,0.289918261,0.869612123,1.494671761,3.665197368,158.2262749,496.7830022,4.279056029,0.002466038,199.6953296,Ground,23.76522971,82.88003106,December,9.0,12.0,1
272880,8.064630788,0.053374714,3.91485757,92.84597191,2e-278,0.784482919,Yellow,0.585118824,1.82835706,0.089706856,0.184132809,112.6399968,283.8318902,2.813788031,0.043098897,40.53434818,Well,13.9691693,48.94013677,August,25.0,19.0,1
278135,5.111339458,0.565159165,5.841660445,221.851344,2.64e-54,0.125285145,Near Colorless,0.79658709,0.056678152,0.331283474,0.234428178,129.6880233,380.7686657,2.29681163,0.00093761,170.8265437,River,19.5611479,49.9743236,April,27.0,5.0,1
794662,6.089761758,0.000110773,13.13242195,200.469181,0.0,0.050736989,Faint Yellow,1.411341168,2.082337355,0.56729538,2.019254603,311.1621709,542.9137123,3.056464802,2.74e-05,492.3205093,Aquifer,40.37818526,69.70089957,September,10.0,22.0,1
300661,5.407847982,3.45e-08,7.038653393,220.3699916,2.08e-171,1.44505088,Colorless,0.000331382,0.694136447,2.444065674,1.785828068,254.991123,789.1288123,2.815735066,1.006376858,489.9653089,Spring,12.07076129,35.59323226,November,18.0,10.0,1
394783,6.46437909,0.135622547,4.687352829,168.224328,4.38e-14,0.021221332,Near Colorless,0.793981301,0.039783222,0.384206946,2.490726343,144.5228783,503.4693691,2.455324187,0.029579566,393.2526279,Spring,19.08706598,37.25194045,February,16.0,5.0,1
791800,6.864620624,1.13e-05,1.830859672,269.4253841,4.16e-05,1.343332306,Colorless,0.060228761,1.517441308,0.047039534,2.526188736,177.8572856,699.7487695,3.467701331,0.57239731,318.7979945,Reservoir,9.207095064,47.37803483,October,29.0,15.0,1
789874,7.564578039,0.355216173,8.388434936,348.0464032,2.2800000000000002e-21,0.363054434,Light Yellow,0.004926797,0.659595754,0.088516213,3.8657938,121.2560618,687.0313753,3.601522886,0.00108902,443.692739,Stream,17.49095788,47.90728971,January,4.0,7.0,1
367238,7.471025908,,10.76119052,288.8010411,5.48e-09,1.662869584,Yellow,0.410875582,0.313314706,1.317568167,0.217786982,73.75126153,440.7048517,3.121508434,0.000156543,202.416262,River,9.757972556,54.53411187,May,16.0,23.0,1
724804,7.006912889,7.03e-05,4.848530402,194.0079479,7.18e-24,1.872243832,Light Yellow,0.864565429,1.924108365,1.208070099,3.303890938,180.9886327,256.0481511,4.125544899,0.06113325,123.5550492,Aquifer,26.54250821,66.42080003,October,24.0,6.0,1
794397,8.207531275,0.358992898,15.14983415,197.4916528,1.06e-74,0.426216743,Yellow,0.049925859,0.743329992,0.217058922,1.595221253,453.3432904,861.7469681,2.970270209,0.003342946,55.74483182,Spring,15.43020656,44.09100934,November,27.0,,1
278412,5.609803054,1.08e-06,6.523771514,124.3200675,3.21e-118,2.851613036,Colorless,0.002619458,,0.2080281,0.951279468,91.14938972,329.749548,3.330113106,0.599450758,556.1285867,Aquifer,13.25818295,74.08349385,December,17.0,19.0,1
324575,8.184956336,4.013807354,2.997812107,147.3721381,3.93e-189,0.481320555,Near Colorless,0.039756034,2.941781815,1.831608113,3.16218582,121.9041777,418.6546936,3.796641794,0.722009722,575.4267489,,13.4991356,59.50613999,June,20.0,12.0,1
764569,8.078674849,0.00317214,9.018425592,161.7368459,1.38e-265,0.314999951,Colorless,0.010633706,0.288564977,0.512905935,0.740390535,219.3317375,494.4398691,3.175435574,0.082742221,521.0433973,Well,20.25187314,41.82266449,March,9.0,18.0,1
285257,,2.57e-08,2.053256019,179.6302714,,0.439349582,Yellow,0.42219144,,0.758124984,2.465451611,81.34636795,787.9778429,4.389666669,0.247436449,37.26885911,Well,15.22238806,84.91084287,,16.0,6.0,1
692103,9.548710711,1.663955651,7.580545915,,6.61e-136,0.387336123,Light Yellow,0.186013798,0.713805015,0.718592822,0.515823977,94.64821046,267.703936,3.209636668,0.028687036,440.1641798,Reservoir,7.536668601,79.61081686,February,5.0,22.0,1
376591,7.558277586,0.000743881,2.296984251,237.254203,0.0,1.854657462,Light Yellow,0.006307217,3.728365632,0.031575226,1.265859706,190.2974309,269.4358371,4.081999128,0.035994401,483.5787992,Ground,6.15535163,29.77194418,March,4.0,4.0,1
677528,7.23559591,0.036203708,7.435886989,332.2499097,4.75e-05,1.101325868,Colorless,0.204238868,0.141339262,0.62231178,3.221461279,276.6445238,298.7498569,5.480822311,0.126175868,73.50073435,Well,11.26825331,55.43313232,June,18.0,19.0,1
664809,9.57056673,4.59e-11,11.06099189,143.2647274,3.05e-105,6.070289708,Near Colorless,3.074955743,1.644911847,0.751483134,4.047866261,87.74193742,395.7401402,5.825365764,0.000705133,83.23262244,Reservoir,8.99391281,62.74522219,February,22.0,2.0,1
367705,8.102004075,1.08327252,3.57622099,,1.19e-102,2.095095684,Near Colorless,1.428279917,1.471337293,0.717832264,3.733173813,144.9192412,444.4357972,3.456824051,3.14e-10,144.6420724,River,13.69629556,74.90455236,April,24.0,0.0,1
293757,7.461421099,0.063954539,6.253416131,441.6236987,1.51e-181,0.832010562,Light Yellow,0.858982882,6.089573362,0.112179809,2.879269567,336.4471726,248.6288936,2.880169547,4.28e-14,252.62668,Lake,9.805488248,51.42129285,July,3.0,4.0,1
321018,7.822392781,0.7176371,7.855486685,132.3773579,7.13e-176,0.014180114,Colorless,0.356835586,3.990873751,3.901177178,3.85344128,135.1691753,912.9323423,2.811414444,0.00115143,454.8129709,Well,33.60302841,58.91367763,December,17.0,0.0,1
794198,6.481847815,0.321730694,4.383525401,103.5549278,6.6999999999999995e-34,3.779892446,Colorless,0.742941165,0.686426123,1.906155697,3.828527298,122.333611,526.5461219,2.231909186,0.137608488,235.2361868,Spring,21.40807014,59.67038376,December,10.0,14.0,1
687245,7.49138334,0.000258804,11.3144553,209.5907917,2.47e-17,1.554909123,Faint Yellow,3.688040723,1.04991178,0.625420226,0.941860855,149.5396888,967.0406994,3.208672301,1.39543686,471.8980272,Reservoir,18.87800688,71.92634757,September,8.0,15.0,1
279197,6.997133059,0.00015597,6.416871394,310.7021446,8.050000000000001e-144,6.750908725,Faint Yellow,0.069174557,,0.815967393,3.371607757,84.97590383,531.8825842,3.348603214,1.73e-11,512.9436914,Stream,48.45566871,45.36333874,June,4.0,20.0,1
277716,6.557692417,3.65e-05,3.302865268,162.7625828,5.2400000000000005e-70,0.243527735,Light Yellow,3.753973061,0.321428817,0.252648781,2.363289998,141.567796,408.1989842,3.071844076,0.059087903,348.9673919,Ground,10.80589613,67.84164212,July,31.0,11.0,1
664791,8.298924755,2.995830586,4.38013008,177.2443825,8.63e-92,1.849946883,Faint Yellow,0.29714676,1.368458084,0.261639061,0.617002247,96.08483264,388.9796242,2.759906494,7.13e-12,201.2983432,Spring,32.23293246,80.17219563,March,1.0,13.0,1
754645,10.46082239,0.404891103,9.75351175,,3.8999999999999995e-42,1.669393873,Near Colorless,0.025071588,0.47581303,0.051450386,0.22345799,84.50857649,199.1769764,5.197074777,0.000193355,110.7685405,Spring,7.175705681,79.6693067,May,16.0,0.0,1
679559,7.987650918,1.76e-10,15.70550083,129.9688006,2.91e-143,0.561038888,Near Colorless,0.248142985,1.419281656,0.212703799,0.135658991,256.8499653,262.7629031,2.887309344,1.244116902,4.106944319,Well,21.8125733,85.09938029,November,27.0,20.0,1
791628,8.303681328,0.386621365,25.61693997,225.5046588,8.62e-176,2.1721438,Colorless,0.107084211,1.200463147,0.066529347,0.818950501,187.4927148,112.2912864,2.781978653,0.627880582,420.8417337,River,13.86480078,44.17585713,August,2.0,14.0,1
768365,7.410160912,0.000205757,5.180805622,209.2680105,1.01e-34,0.031634864,Light Yellow,0.298509606,2.811119888,1.23608688,1.262973957,120.3112601,566.8725697,2.516489756,0.459113708,514.6117306,Spring,12.33309512,35.47706085,July,2.0,4.0,1
791645,9.1334961,0.000710658,11.41890688,168.9439064,6.34e-35,1.400520762,Near Colorless,0.022423961,1.154965637,0.118854094,4.02555136,277.4834035,221.6538286,3.265778211,0.049039765,556.4935433,Spring,33.09737443,98.8904722,December,19.0,20.0,1
348540,6.335820962,0.001380996,6.286783664,165.420455,1.32e-30,0.644873159,Yellow,0.045831332,0.286849768,0.009935881,0.058347357,133.6692676,483.5375661,3.347540509,0.023247635,136.8163048,Lake,32.66567758,69.41148175,November,1.0,15.0,1
777662,8.697573289,0.003196647,4.308097067,310.7888291,2.5500000000000002e-43,0.58302743,Colorless,0.163598491,0.319720282,0.194716495,3.527292999,54.92095412,461.3403452,3.689050786,0.029350804,57.40825486,Stream,49.67001631,69.44314776,February,7.0,14.0,1
674206,6.828945663,0.165345059,5.627645591,259.4120885,0.0,3.751999318,Near Colorless,3.749607058,0.094060584,0.729646506,2.060211362,161.1772747,535.0620836,2.619145877,2.92e-12,345.0697424,Well,10.39938394,56.38907387,April,28.0,8.0,1
281784,7.638624501,0.375094998,10.31957137,294.3434129,4.66e-213,1.499116875,Light Yellow,0.29680779,3.629806172,1.2408628,3.631132476,111.0196679,580.6960614,3.567448479,2.59364683,211.3966853,Lake,29.44412525,82.6052317,August,10.0,23.0,1
685897,6.907980409,0.012820265,7.19701933,273.6026217,7.06e-10,2.881967553,Faint Yellow,0.00086837,0.440478084,0.25479622,,63.3760904,658.2291166,2.932079795,3.78e-15,382.7432962,Well,21.09593786,100.3798455,July,25.0,18.0,1
729859,6.202251262,0.207438357,4.595509276,120.7829368,1.82e-63,2.654036614,Yellow,0.918280271,0.019073598,0.098093881,3.426285086,92.03995972,505.1229251,2.983229811,0.159701092,473.1336224,River,15.09914718,72.57667969,April,22.0,1.0,1
267830,6.737229274,0.003114414,6.114421649,193.3603852,5.26e-156,0.642782095,Colorless,0.452099502,2.449791364,0.00759355,2.74245617,139.0634797,507.5891623,2.948033455,0.001187673,470.4992561,Well,26.71853397,58.39923861,March,5.0,22.0,1
311593,7.077110812,0.457948405,4.381122633,216.6030739,1.97e-49,3.757575907,Light Yellow,1.174918108,0.462701817,0.550267593,3.671082712,160.0262924,318.7110746,3.614151673,0.006376408,459.8033754,,10.11567145,89.81893939,September,8.0,,1
666382,8.002792866,0.565692518,7.11657355,225.8651196,4.15e-05,2.919251777,Colorless,0.805070656,0.932165368,0.260340205,3.741561759,312.7437467,368.7421282,3.151847194,0.001433253,94.41201723,Well,7.302109414,68.8610456,May,31.0,23.0,1
351666,8.134619532,9.12e-05,6.567199398,165.8435808,7.35e-28,0.074772387,Light Yellow,0.031991222,0.729278472,0.102921556,,168.0563272,94.76342257,2.536726046,0.157591074,553.044086,River,35.19879692,61.12036499,August,5.0,5.0,1
275422,7.517838938,3.24e-05,7.186815237,290.8679854,2.09e-62,0.594643987,Near Colorless,0.01399773,0.264285379,0.384160458,2.348937078,266.0521267,412.7857152,3.387300633,0.000231567,57.566325,Spring,20.66156945,60.57988438,October,5.0,14.0,1
272516,7.022551051,0.010041288,10.84668211,201.397646,2.11e-112,0.20810486,Colorless,0.237753274,0.474597094,1.956114463,3.494876383,152.8778106,374.4503345,2.974057272,0.12081205,214.2811801,Well,17.40833524,,April,24.0,16.0,1
295791,6.181378552,1.61e-05,4.165538112,246.4015324,8.02e-45,0.201351897,Light Yellow,0.590048896,0.474275375,0.929145386,3.38757199,187.3175442,406.9288407,1.839503121,0.019672548,167.1713772,Well,12.92974591,82.25579752,June,29.0,8.0,1
709684,7.338142412,9.07e-05,2.480699262,254.9299012,3.15e-120,0.100933821,Near Colorless,1.070899013,2.771596057,0.37573725,1.356031206,84.20190834,605.2209623,2.505656484,0.000405922,353.2900865,Ground,19.02284909,62.93345941,April,9.0,1.0,1
269592,6.843832972,0.160711913,6.425779083,107.6916812,1.89e-17,1.638766597,Faint Yellow,0.097119122,1.68305651,0.190786815,0.272330747,155.0846521,468.5548594,5.58319258,1.3e-05,86.70527823,Well,12.80493584,82.22934487,December,4.0,11.0,1
664394,7.480011446,0.003337113,8.399577489,145.0904476,1.78e-119,0.053356106,Faint Yellow,0.003690818,0.623604314,1.002594652,2.855659816,62.1069301,273.8439516,3.376699162,0.738622684,104.1666585,River,34.83280798,70.58558188,March,19.0,12.0,1
757787,6.36221871,9.91e-05,9.761195568,269.9185342,1.01e-152,0.044063284,Colorless,1.006552119,0.368392238,2.744054095,1.689057941,,524.9946474,2.206169566,0.004545427,201.9277918,Spring,,75.20029789,March,11.0,19.0,1
295990,8.996005939,0.018077658,,333.8251061,6.969999999999999e-67,0.532247958,Near Colorless,1.536711217,0.059433336,0.023706029,3.957538678,176.5705989,142.6114407,3.194180743,1.493034819,45.22681843,Ground,18.30014732,37.59018109,August,9.0,10.0,1
718625,7.972434395,0.254679526,1.149640059,447.150231,1.7e-116,0.577913821,Near Colorless,0.001100051,0.119294919,0.0435799,1.423710914,278.044761,531.9411078,4.115271053,0.270392971,306.4246868,Lake,15.07993634,78.77218745,June,22.0,23.0,1
281018,7.205999901,4.429655582,24.85569095,227.9137776,7.4e-39,2.154117451,Yellow,0.285080572,0.118622328,0.556905487,3.476415527,192.3520963,362.0869596,2.920367158,0.07754106,438.1996114,Aquifer,7.378317821,53.49008235,June,18.0,14.0,1
292122,7.426573633,7.775943102,2.192982578,193.1648047,9.34e-151,3.920914349,Light Yellow,0.024368729,1.831091729,0.043723723,3.745015904,175.154757,,2.079306745,7.89e-06,436.6512076,Ground,6.60029984,52.12355501,March,16.0,5.0,1
270787,6.867070766,0.367767888,6.890037984,143.6238931,6.36e-74,0.624359547,Faint Yellow,0.002556462,0.478234589,0.006423174,0.496489643,47.57933266,512.2823087,2.848583727,0.941547799,24.75536317,Stream,15.41013035,44.62421318,November,12.0,15.0,1
381025,8.054860232,0.023777443,8.70654703,140.6837093,2.4600000000000002e-161,0.663137557,Near Colorless,0.613035652,1.024728761,3.438451474,3.143341947,178.3549472,460.7707901,2.372225797,0.084386161,209.6205331,Reservoir,26.59502764,80.45945062,June,20.0,21.0,1
684767,8.104746194,8.07e-05,8.235033149,123.4859378,7.55e-14,0.673421796,Faint Yellow,0.006160825,0.730500618,0.095725148,0.562684245,38.26371048,500.9608336,3.361006025,0.239000551,552.7711868,Ground,25.98999696,46.57640455,September,14.0,17.0,1
323301,8.912103667,0.007468098,6.881070479,336.303194,1.15e-183,0.236592036,Colorless,1.154582184,1.045184061,,1.304013736,241.8575661,333.3292929,2.853754994,1.474399627,67.5694488,Spring,18.9336046,24.35116724,September,7.0,12.0,1
746869,6.479444074,1.70779299,7.93997326,320.514767,0.002255392,1.32956026,Faint Yellow,0.445279212,0.789469946,0.130623783,1.593044366,205.2864479,377.4056094,4.862196601,2.294759653,175.7524243,Stream,51.70708705,37.89762499,October,19.0,12.0,1
711063,6.475395452,2.657528627,10.97684215,,0.016224358,0.028018371,Yellow,0.638986762,0.680460088,1.078919728,1.109601402,77.36162432,575.1907249,3.277521089,0.041381931,282.4984773,Stream,18.41480868,17.63493315,May,2.0,20.0,1
277027,8.571877133,7.19e-05,19.91675138,143.7698993,2.6499999999999997e-54,1.012250667,Yellow,1.106638137,2.578506964,0.135738871,1.978908279,107.6689372,153.0371084,2.826720794,,140.7914227,Ground,17.89114987,87.92397964,July,5.0,19.0,1
272670,6.715175501,0.104600803,6.70754898,175.0519004,7.58e-10,2.329168823,Light Yellow,0.153443152,1.883045666,1.012653173,0.262762398,144.4162942,377.1670504,4.011593744,0.886592369,277.3926857,Stream,22.05600874,68.17760967,June,24.0,14.0,1
370531,5.427791052,0.030560842,5.619413335,146.4527467,2.65e-116,1.648275909,Faint Yellow,0.267425205,1.317919894,0.157269773,1.292817581,,519.962027,4.229900302,0.235922756,481.8932215,Lake,12.72071811,58.17560117,February,5.0,2.0,1
296842,6.399409958,2.72e-06,5.570007216,306.616552,9.409999999999999e-69,0.133394862,Colorless,1.125690453,0.070236749,,0.357865685,239.1334891,389.010622,3.226797004,0.071875771,434.4981792,Reservoir,27.2088214,82.47055951,April,26.0,23.0,1
367998,6.164407775,0.000184111,4.329119191,139.0166201,4.9699999999999995e-23,0.488633359,Light Yellow,3.171135606,2.599590095,0.204451175,1.804447324,160.9066694,309.8066957,4.360515848,0.215472111,420.3150362,Spring,7.428603799,60.22100673,October,17.0,11.0,1
789702,6.854573266,0.259563616,3.391837603,164.2071155,9.28e-39,0.846900951,Faint Yellow,0.799602117,1.101490737,0.078833943,1.589895547,139.1701075,548.4924898,3.009049602,3.921531281,330.2226963,Lake,17.68544409,62.75262348,November,10.0,2.0,1
693198,6.090882481,0.138036002,7.178315937,118.9139541,6.799999999999999e-119,0.254824739,Light Yellow,0.025805472,3.437697734,0.572957167,3.724321528,104.5524849,509.3803403,4.229131038,5.1e-06,125.757213,River,54.60450528,62.40551129,December,16.0,22.0,1
790411,7.374179601,2.13e-05,5.396964604,97.31826656,1.78e-136,2.361974168,Faint Yellow,0.055221086,0.154334204,0.477129946,2.862891794,133.4859796,300.3911574,1.996217324,0.018080916,570.5407103,River,27.10251412,80.85973707,June,18.0,3.0,1
321652,10.18647192,1.44e-11,4.927463166,134.1381293,5.71e-59,0.190819116,Yellow,0.012254397,1.467384842,0.835946789,1.447431627,89.02838825,460.778623,,0.297834283,552.6491428,Lake,26.08201723,65.90367794,September,28.0,8.0,1
393676,9.318187378,0.002872256,,301.9152517,3.55e-153,0.750297102,Near Colorless,0.361924839,0.988713258,0.54494168,2.399423981,95.45646701,,2.528385977,5.6e-05,43.60395394,Lake,33.20464306,59.69378539,June,16.0,8.0,1
397006,6.565704151,0.011244823,12.76617311,163.606866,3.95e-85,2.360899582,Light Yellow,1.004810773,0.277002281,0.30670295,1.540301629,171.3816044,240.9329776,2.753836687,4.87e-11,360.2649974,Spring,15.7172856,70.89614342,April,27.0,8.0,1
381279,6.278598946,2.612485854,,237.2769697,4.3200000000000004e-154,0.117986046,Light Yellow,0.353825243,2.475419585,0.093299793,1.998731408,185.5749925,,3.718540964,0.765307515,505.5115096,Reservoir,20.02972095,83.8221947,December,28.0,15.0,1
338387,8.264088423,5.11e-08,6.353611362,106.2287811,1.91e-67,13.74993189,Faint Yellow,1.22592506,2.737298466,0.273073806,2.991623317,209.8971925,235.6567208,3.148707491,0.01299955,261.3122794,Reservoir,53.06260793,33.71073955,September,10.0,14.0,1
714785,7.537427632,2.648897268,7.295469171,123.8662939,5.81e-111,2.020061283,Colorless,0.935931751,1.301980081,1.334887236,3.031124754,123.9042901,517.790524,4.12585665,0.288112202,249.4906558,Reservoir,19.67263641,50.34610585,October,28.0,9.0,1
322732,8.283107371,6.69e-10,1.290340829,252.2805894,1.79e-80,0.600559287,Faint Yellow,0.401482977,0.232783354,0.370409899,2.917170492,137.1058618,310.2787703,3.749718396,7.01e-07,274.3197048,Ground,13.2641544,42.07501095,July,16.0,1.0,1
741515,6.955123467,0.000877502,1.768476514,205.2805903,1.3999999999999999e-24,0.428599035,Near Colorless,1.29693025,1.224762566,0.017676046,3.92503383,102.0949118,505.653873,5.322544399,0.000180744,57.1421911,Well,7.80685049,21.69186226,August,26.0,17.0,1
341533,5.554436575,,4.630214606,197.7976187,1.49e-08,0.227791457,Yellow,2.920452205,0.699258859,0.25170182,1.554889211,295.7158458,596.5320522,3.233768341,0.004824864,471.449752,Reservoir,11.08004669,72.67294744,November,27.0,11.0,1
320494,8.453962474,1.17e-11,15.61244162,303.0470942,4.69e-60,1.075754965,Light Yellow,1.85028544,0.469230294,0.148017542,2.569148223,187.3861251,594.7932612,3.649164541,0.000236931,202.4192572,Reservoir,10.44764889,30.38216169,April,17.0,18.0,1
730426,6.06450714,0.016706253,11.80597018,448.0875219,1.02e-218,7.87424434,Colorless,0.449213315,2.338694537,1.055197009,2.27594563,,516.1272625,2.902380327,0.053154232,125.6002707,Aquifer,16.81711981,79.87279937,March,29.0,21.0,1
377187,9.238579659,,7.82639012,290.0439232,0.0,1.264466995,Near Colorless,0.000115771,3.086770152,1.296059589,1.735266858,107.0956971,633.764048,5.038175245,4.33e-05,445.0170279,Ground,26.35801085,50.13672844,August,31.0,9.0,1
303549,7.876958658,0.563725983,4.993025072,285.2677794,1.72e-112,0.190689001,Light Yellow,1.633632506,1.272014917,0.803525803,1.436130406,344.4599145,167.8136265,2.944168935,0.000903342,94.8233467,Well,23.70282409,64.04221844,January,29.0,4.0,1
288244,7.409857493,0.597099147,6.457949682,252.6893374,1.32e-43,2.990656413,Yellow,1.21756948,0.770995815,0.148097503,1.588949547,68.03296551,333.1885358,3.367325869,1.57e-11,299.3126068,Aquifer,11.23858483,74.85765438,April,21.0,8.0,1
775009,8.433696322,0.006197414,3.553172901,375.8642447,3.7699999999999996e-52,4.106211308,Colorless,0.166359218,1.517003058,1.487219589,2.252635922,109.7928062,164.204801,4.335383253,0.050598861,272.1093557,River,46.90019501,91.62179503,January,8.0,9.0,1
772849,6.000136268,0.00025894,4.219136017,258.6490363,5.2300000000000004e-27,5.246736596,Yellow,0.398783871,0.762689643,0.047503066,0.902583447,125.6580199,521.941223,3.807046676,0.003488309,510.4000092,Spring,40.81813067,49.95590517,,16.0,17.0,1
325490,7.116096216,2.034460336,4.405269671,95.21627654,2.0300000000000002e-21,0.312533854,Yellow,0.460399725,0.7477195,0.495742151,0.645464706,155.5851722,166.8534362,2.627467114,0.000849307,410.2782801,Lake,10.59140861,100.0455535,January,18.0,21.0,1
305360,8.196717922,1.09e-09,3.631673929,110.6733348,2.76e-26,0.947146033,Near Colorless,1.610060599,1.779486762,0.917147338,1.169552044,106.4929825,158.9343352,3.594400497,0.000335364,162.9889581,Reservoir,38.04081363,22.88644548,January,20.0,9.0,1
294695,8.268917435,2.76e-05,10.27722531,152.657241,5.53e-12,0.374932144,Yellow,0.092974464,0.106890035,0.26403181,3.649895813,186.4634201,475.6222686,2.479516531,0.012591965,496.6247552,Lake,16.26802318,79.04330043,August,21.0,21.0,1
673530,6.695210415,0.019863084,7.922734163,107.2252919,8.52e-73,1.06974457,Near Colorless,0.027709779,0.826776142,0.089146114,3.897573992,111.0429703,641.2998862,2.790304962,1.75e-10,556.3474312,Lake,17.80244296,41.60570683,September,14.0,12.0,1
735897,9.607350173,3.514215515,8.075481553,327.79565,1.06e-151,1.659912814,Near Colorless,0.113897098,1.268635812,1.547965605,0.407894741,135.5369777,196.0731703,3.426983197,0.004946038,149.1008472,Aquifer,25.4908538,69.20962139,August,5.0,15.0,1
772650,6.370287187,0.124196559,6.146149219,97.64894835,3.0400000000000003e-35,0.596143375,Near Colorless,0.497256104,0.76742745,0.122782546,1.226915184,191.0744334,407.5276072,4.965056849,0.075212654,432.4695041,Well,11.28562491,77.64647323,May,6.0,21.0,1
354952,7.120149061,5.79e-10,8.824536654,189.4885623,1.24e-81,4.720725488,Faint Yellow,0.224124673,1.47837564,0.217614263,1.137349496,296.3477098,457.3108333,2.710954793,0.000118308,91.27654815,Aquifer,23.72154837,71.91733554,April,6.0,18.0,1
765282,6.22535,0.001624697,18.76144217,86.62161896,8.159999999999999e-69,5.853611718,Near Colorless,0.000177408,0.457124851,0.822052358,1.110880124,81.47533386,73.39376882,3.67370379,0.67693288,40.07693847,Stream,13.0667769,110.7395929,July,16.0,1.0,1
